-2.580768104244964078e+01,-9.881324010368592425e+00,-1.552177199706414683e+02,0.000000000000000000e+00
-2.661317702283504971e+01,-4.520074983173361538e+00,-1.524577118195750245e+02,0.000000000000000000e+00
-2.250610568630517960e+01,-1.279413995354866662e+00,-1.511801315505786931e+02,0.000000000000000000e+00
1.070899255937697525e+01,4.970346572007826147e+00,-1.499023540227636602e+02,0.000000000000000000e+00
-4.896830049969690180e+00,3.039628335063885078e+00,-1.522573339963006163e+02,0.000000000000000000e+00
2.667449662901591356e+00,1.198262023112439323e+01,-1.503437685514564066e+02,0.000000000000000000e+00
-2.016526503331996878e+01,-1.147430714944314900e+01,-1.553150848916824032e+02,0.000000000000000000e+00
7.216098276337414852e+00,-7.898256499004688846e-01,-1.514168939632067747e+02,0.000000000000000000e+00
-3.689369118325903418e+00,-1.284113888309658869e+01,-1.540980723976751960e+02,0.000000000000000000e+00
-2.938696691864067234e-01,-1.969034774617101746e+00,-1.525002527480404808e+02,0.000000000000000000e+00
-1.720949339585215654e+01,-5.596054791486207769e+00,-1.534915557931643377e+02,0.000000000000000000e+00
7.812856851580499695e-01,-9.227432005641475143e+00,-1.530989084210015392e+02,0.000000000000000000e+00
6.836469134871435926e+00,3.465049390429204124e+00,-1.510369662727558762e+02,0.000000000000000000e+00
-1.553311080313961234e+01,-1.228568391527883641e+01,-1.554156154054020647e+02,0.000000000000000000e+00
7.256335746268365305e+00,1.208826825870787047e+01,-1.499446059861002993e+02,0.000000000000000000e+00
6.116929709014930161e+00,-2.749183111970884053e+00,-1.517868653125104004e+02,0.000000000000000000e+00
-1.572770172829351054e+01,9.526545824932872719e+00,-1.455389205028859863e+02,0.000000000000000000e+00
-2.628620406233521223e+01,-8.417646098434909518e+00,-1.544441661779682988e+02,0.000000000000000000e+00
-1.904114663491899151e+01,-7.572694426672527790e+00,-1.541621688964483781e+02,0.000000000000000000e+00
-2.172678297086477528e+01,-7.626109665494621659e+00,-1.541315291074888876e+02,0.000000000000000000e+00
5.789092576463918505e+00,9.993711762085943917e+00,-1.504473532410795258e+02,0.000000000000000000e+00
-5.091271719136636342e+00,-3.344315779432437186e+00,-1.531768698024228001e+02,0.000000000000000000e+00
9.801413204828213210e+00,-7.779789886931943732e-01,-1.510548164497668040e+02,0.000000000000000000e+00
-8.784173864130940146e+00,-2.732916751996051996e+00,-1.533012164180748584e+02,0.000000000000000000e+00
-5.613007632413381742e+00,6.391902264550132218e-01,-1.526424117063290566e+02,0.000000000000000000e+00
-1.531586472214036654e+01,-1.776528886441326449e+00,-1.523127711341417978e+02,0.000000000000000000e+00
-1.298018915357152459e+01,-3.579460072393146230e+00,-1.531395226803635978e+02,0.000000000000000000e+00
9.811044363016954151e+00,1.239512242582068602e+01,-1.496548553516156517e+02,0.000000000000000000e+00
-2.120061770905155996e+01,-3.464442012831584261e+00,-1.523205237773917702e+02,0.000000000000000000e+00
-1.563058384544959800e+01,-9.957713226922242811e+00,-1.549044711687123481e+02,0.000000000000000000e+00
-2.373438474077056171e+01,-9.754089571078216281e+00,-1.550407632987276827e+02,0.000000000000000000e+00
-1.869092990394472409e+01,-3.562367044406766325e+00,-1.525897846543059870e+02,0.000000000000000000e+00
-8.697726462325553243e+00,1.712242044912110073e+00,-1.524180187672298814e+02,0.000000000000000000e+00
-1.826790876481081582e+01,1.858663323912274734e+00,-1.507848668684217444e+02,0.000000000000000000e+00
-2.158480961940859899e+01,4.984426479162712975e-01,-1.505389525804732500e+02,0.000000000000000000e+00
3.283363794012121417e+00,9.921016553734206767e+00,-1.506563021113071272e+02,0.000000000000000000e+00
3.070566902825011990e+00,-5.477979541035804090e+00,-1.524603545764385046e+02,0.000000000000000000e+00
-1.389640364869274869e+01,-5.653102903379330968e+00,-1.537227138287385344e+02,0.000000000000000000e+00
-1.172026292717875151e+01,-1.055487615461783851e-01,-1.524582011764369156e+02,0.000000000000000000e+00
4.478665822602969193e+00,-7.210327678453741562e+00,-1.524221956927993347e+02,0.000000000000000000e+00
-1.300274761029144965e+00,2.631692255953428816e+00,-1.521352083217715290e+02,0.000000000000000000e+00
1.073391593187336923e+01,9.634662699756614268e-01,-1.506025299176929195e+02,0.000000000000000000e+00
1.189620592427818702e+00,3.196864088748267108e+00,-1.518141192350568929e+02,0.000000000000000000e+00
-1.068864216044995352e+01,-8.957061351828492946e+00,-1.544679396195656693e+02,0.000000000000000000e+00
5.729951915169102072e+00,1.157685150962671772e+00,-1.514090001273430914e+02,0.000000000000000000e+00
-1.953720237375737412e+00,-1.042925408599476994e-01,-1.524734317412826101e+02,0.000000000000000000e+00
-1.098154846524769113e+01,-2.524538254529370640e+00,-1.531051695029483710e+02,0.000000000000000000e+00
5.367873529997043924e+00,5.662231133386614879e+00,-1.510029009719568478e+02,0.000000000000000000e+00
-1.823800065646375046e+01,-9.685798464482317627e+00,-1.549003385399884394e+02,0.000000000000000000e+00
-1.930190746356441522e+01,5.929770449825063489e-02,-1.510837512966387521e+02,0.000000000000000000e+00
-1.771351572535415997e+01,-1.816483970348069521e+00,-1.519941911436584121e+02,0.000000000000000000e+00
-2.430151437494389555e+01,-1.651798342532880381e+00,-1.511039358441541935e+02,0.000000000000000000e+00
-7.698302652956624748e+00,-1.271614935429762061e-01,-1.527872156305445799e+02,0.000000000000000000e+00
6.860938413561810556e+00,7.932230613641763739e+00,-1.505681973094499710e+02,0.000000000000000000e+00
2.214719075897010558e+00,-1.467596479972518742e+00,-1.521334248214087665e+02,0.000000000000000000e+00
-7.523134280812672436e+00,-4.335345707514329128e+00,-1.535484481422463148e+02,0.000000000000000000e+00
-5.652238351558426244e-01,-4.247908970968457432e+00,-1.527676222084550091e+02,0.000000000000000000e+00
-1.044295316372874716e+01,-1.153322666262208251e+01,-1.547585042680765355e+02,0.000000000000000000e+00
9.255118223084906504e+00,3.258983848234918934e+00,-1.505925735765456750e+02,0.000000000000000000e+00
3.800738562578983792e+00,-3.231586377659735110e+00,-1.521268815701192523e+02,0.000000000000000000e+00
-1.312064007674543653e+01,-7.901657301005575285e+00,-1.543974595607465119e+02,0.000000000000000000e+00
-2.297601278168099626e+01,-1.148918301721695379e+01,-1.554861494393811086e+02,0.000000000000000000e+00
2.406213041557883958e+00,5.589413396088875885e+00,-1.514035393336647246e+02,0.000000000000000000e+00
3.044763861164643259e+00,9.623175865794734163e-01,-1.517855147279362598e+02,0.000000000000000000e+00
-2.492909791000719011e+01,-4.039244320595194893e+00,-1.522125021919643757e+02,0.000000000000000000e+00
-4.267016281911660158e+00,-9.755351039161702653e-01,-1.527848341540357922e+02,0.000000000000000000e+00
1.393549142670853058e+00,7.786717667992289371e+00,-1.511777845413854493e+02,0.000000000000000000e+00
-2.240481753690477618e+01,-5.551544998733120018e+00,-1.531916551272906020e+02,0.000000000000000000e+00
-2.395241322852973198e+01,-7.766013595142954529e+00,-1.541673333707198594e+02,0.000000000000000000e+00
8.479451817109364242e+00,1.022255378592706698e+01,-1.501206400308538207e+02,0.000000000000000000e+00
-4.406204184647381616e+00,5.191339447708453569e+00,-1.519425869077675486e+02,0.000000000000000000e+00
-1.161540128358581825e+01,7.889348485145041501e+00,-1.495236983188861188e+02,0.000000000000000000e+00
-2.253527546014794325e+01,3.757378508835563569e+00,-1.489661625201688366e+02,0.000000000000000000e+00
4.034928549019507038e+00,7.781400733072332265e+00,-1.509318730954167904e+02,0.000000000000000000e+00
-1.810561163172578958e+01,-1.532513894099059293e+01,-1.557615105299531706e+02,0.000000000000000000e+00
-2.167729735126104273e+01,-1.297129393355916704e+01,-1.555034917926801370e+02,0.000000000000000000e+00
-5.182749431531589401e+00,-1.000226055897622501e+01,-1.540164103922064953e+02,0.000000000000000000e+00
-4.289112962789955463e-01,-6.232869778003560235e+00,-1.529657211808369368e+02,0.000000000000000000e+00
8.458696249920002685e+00,-2.429977057427802567e+00,-1.514484325259655009e+02,0.000000000000000000e+00
-7.883071022965833841e+00,-8.102072096684350910e+00,-1.540981348131192306e+02,0.000000000000000000e+00
-4.267915265040687633e-01,-1.534522342374054915e+01,-1.538713135940646737e+02,0.000000000000000000e+00
-5.048513105690477509e+00,-1.621789021019210608e+01,-1.545820719889031807e+02,0.000000000000000000e+00
1.476908343228044984e+00,-1.623037878154389446e+01,-1.526842576414006487e+02,0.000000000000000000e+00
1.015471789618116105e+01,-5.387340875311791955e+00,-1.514731271326152466e+02,0.000000000000000000e+00
-2.940778005762461067e+00,-6.252516880554423118e+00,-1.533229588392690346e+02,0.000000000000000000e+00
1.510122810612164912e+00,-3.877186854494356627e+00,-1.524684812987919713e+02,0.000000000000000000e+00
4.975939955761076838e+00,-1.115969189517632110e+01,-1.525203882255063661e+02,0.000000000000000000e+00
-1.127604571982247172e+00,-1.318163324313998608e+01,-1.537459004497759452e+02,0.000000000000000000e+00
5.217055476276936332e+00,1.558566077445439646e+01,-1.494816501693699422e+02,0.000000000000000000e+00
-1.589550422069237889e+01,-7.605767878676673810e+00,-1.542592527375983025e+02,0.000000000000000000e+00
8.440715363642686597e+00,1.189855504200101111e+00,-1.510340689978138187e+02,0.000000000000000000e+00
-1.339394530471511757e+01,-1.049244395968692167e+01,-1.549497267794345134e+02,0.000000000000000000e+00
-2.325029943587756875e+01,-3.453005672082641642e+00,-1.521177069526680157e+02,0.000000000000000000e+00
1.051571483547664521e+01,-9.088869137812508825e+00,-1.519352361390474471e+02,0.000000000000000000e+00
1.255430346249506535e+01,9.998893951322200380e+00,-1.480963535811782492e+02,0.000000000000000000e+00
-1.005184316350529272e+01,-1.600516393149497318e+01,-1.552276512116759477e+02,0.000000000000000000e+00
7.014984909446988048e+00,-1.108210852556459791e+01,-1.523001013500079921e+02,0.000000000000000000e+00
-2.033981374497008687e+01,-1.504704637438348369e+00,-1.515539393210233357e+02,0.000000000000000000e+00
-1.967066320334136620e+01,-1.446544910622996127e+01,-1.552535567255632714e+02,0.000000000000000000e+00
-1.976932256737701010e+00,9.091578173476198899e+00,-1.508992796808377364e+02,0.000000000000000000e+00
2.187186155687918188e+00,1.396621176524288366e+01,-1.499942724158646001e+02,0.000000000000000000e+00
-1.439737559699681668e+01,4.214984609658525727e+00,-1.505692551768769647e+02,0.000000000000000000e+00
-2.483230629107803722e+01,3.317530486858768501e+00,-1.482679176338959053e+02,0.000000000000000000e+00
-1.560308509376241659e+01,-1.458967994374645194e+01,-1.557926854476674805e+02,0.000000000000000000e+00
-9.725313955585555448e+00,-5.820153132168625065e-01,-1.528224300511649858e+02,0.000000000000000000e+00
-1.603784945131759443e+01,6.308001673807282828e+00,-1.490709766509095573e+02,0.000000000000000000e+00
-3.469428893955826876e+00,1.717039846777105971e+00,-1.523880182785183308e+02,0.000000000000000000e+00
1.112926548686136918e+01,8.338141422013862325e+00,-1.496785946106870995e+02,0.000000000000000000e+00
-3.534860715150772048e+00,1.201749006439698775e+01,-1.498974194597457767e+02,0.000000000000000000e+00
1.125620443105547253e+01,2.794358718578765277e+00,-1.500915729297438759e+02,0.000000000000000000e+00
-1.502648143106125644e+01,8.592429024900622991e+00,-1.471451721501016721e+02,0.000000000000000000e+00
-7.319206627169696056e+00,5.554575773277143469e+00,-1.518201880638459045e+02,0.000000000000000000e+00
-5.823551292048802175e+00,-1.240581649020865029e+01,-1.543140526835645971e+02,0.000000000000000000e+00
3.685047548106453519e+00,-1.261071466303987698e+01,-1.528215656228371699e+02,0.000000000000000000e+00
8.537079245104393088e-01,-1.161735696332119971e+01,-1.532682258662300683e+02,0.000000000000000000e+00
4.000257166415064347e+00,3.412555345161619957e+00,-1.514247510183744225e+02,0.000000000000000000e+00
-5.942195205630754096e+00,-5.389302179771694234e+00,-1.535641252236793264e+02,0.000000000000000000e+00
5.143209661675232525e+00,-4.688216882011144726e+00,-1.521439830457247808e+02,0.000000000000000000e+00
-9.335403714665192254e+00,-1.333525599703389908e+01,-1.548550931107393183e+02,0.000000000000000000e+00
-9.553008360085241790e+00,3.508235737247096253e+00,-1.519902294479087743e+02,0.000000000000000000e+00
-1.402506727434189848e+01,-1.688328925584864493e+01,-1.556098407489897681e+02,0.000000000000000000e+00
7.548273107155835326e+00,-8.008562462988942698e+00,-1.521324094214228637e+02,0.000000000000000000e+00
-3.528496482402640577e+00,-1.731901052547570785e+01,-1.538268475779583468e+02,0.000000000000000000e+00
-6.554736931978456305e+00,-2.009974878118162778e+00,-1.530978200378529266e+02,0.000000000000000000e+00
8.436658058432847440e+00,1.406507022293811104e+01,-1.494236313304790258e+02,0.000000000000000000e+00
-2.121619573775756962e+01,-9.676699672367147897e+00,-1.549373288932628441e+02,0.000000000000000000e+00
3.851512016293122120e-01,6.037528110505053780e-01,-1.521636127995933521e+02,0.000000000000000000e+00
-1.314686073532871013e+01,-1.384839385718118931e+00,-1.525096792924734643e+02,0.000000000000000000e+00
-1.971337239112461859e+01,6.902436676260369275e+00,-1.476533661777574480e+02,0.000000000000000000e+00
-1.183662102020300289e+01,5.138518231636865607e+00,-1.508457589498989080e+02,0.000000000000000000e+00
-2.048641123518781271e+01,1.880564257730772182e+00,-1.501941700423516295e+02,0.000000000000000000e+00
9.622654697539725355e-01,1.000446816087186264e+01,-1.507474866415366250e+02,0.000000000000000000e+00
-1.553530971662221383e+01,1.781878042767499615e+00,-1.514009749161953096e+02,0.000000000000000000e+00
-2.572603981088622405e+01,-2.621857678972389305e+00,-1.513253522017497801e+02,0.000000000000000000e+00
-1.572123602055705760e+01,-3.746780766808188279e+00,-1.529254895834106662e+02,0.000000000000000000e+00
-1.829979523975127975e+01,5.514280928026679796e+00,-1.491385206222037425e+02,0.000000000000000000e+00
-2.322609008541573417e+01,5.432476246516702467e+00,-1.478191219599929411e+02,0.000000000000000000e+00
-2.830253677436114046e+01,-4.895497659817140246e+00,-1.528533358355000189e+02,0.000000000000000000e+00
-1.760230201094129754e+01,-1.177492784240313206e+01,-1.555044339891042284e+02,0.000000000000000000e+00
-2.581095448325778818e+01,-6.042869610730552843e+00,-1.531944474214753029e+02,0.000000000000000000e+00
-1.149554363240045562e+00,1.246193960532448308e+01,-1.500989194404389764e+02,0.000000000000000000e+00
-1.707949741053533543e+01,-1.979665067976719151e-01,-1.515031445265412628e+02,0.000000000000000000e+00
-1.366569505165915110e+01,7.101353193875405090e+00,-1.490079853085863135e+02,0.000000000000000000e+00
-3.964695816212137292e+00,9.238510805071436849e+00,-1.507449257148712434e+02,0.000000000000000000e+00
-2.045153241696020174e+01,4.720190956533597770e+00,-1.492106172224688123e+02,0.000000000000000000e+00
-1.721003565358433107e+01,7.929259606742717459e+00,-1.475476586077701029e+02,0.000000000000000000e+00
4.748883215449554385e+00,-1.129355396473705087e+00,-1.517681803658409478e+02,0.000000000000000000e+00
-3.273050132402833157e+00,-1.481027470755236841e+01,-1.542419386069924769e+02,0.000000000000000000e+00
1.307369599004783822e+01,5.583319743461649942e-01,-1.489326027661126943e+02,0.000000000000000000e+00
4.852897363262883346e+00,1.197718076725842984e+01,-1.502895465969679947e+02,0.000000000000000000e+00
1.303826487011672697e+01,-3.402142909651621139e+00,-1.491062220914392640e+02,0.000000000000000000e+00
1.359610463713714701e+01,1.493133942980690465e+00,-1.459412294585818586e+02,0.000000000000000000e+00
1.103994610754856609e+01,-7.081983290036781398e+00,-1.515069060565278676e+02,0.000000000000000000e+00
-6.814857071305863379e+00,2.210505710706096583e+00,-1.524413968026159125e+02,0.000000000000000000e+00
1.861742346982167007e+00,-1.342729957033884425e+01,-1.532575368398668161e+02,0.000000000000000000e+00
2.670887357075226287e+00,-1.011744586809600399e+01,-1.528089148563548179e+02,0.000000000000000000e+00
-1.250706319837524738e+01,-1.409564397200450081e+01,-1.553613471839926490e+02,0.000000000000000000e+00
-2.776883019800697294e+00,-2.633670280407454545e+00,-1.528686641457361475e+02,0.000000000000000000e+00
5.734419569946036965e+00,-9.074231266748173041e+00,-1.523540046478744046e+02,0.000000000000000000e+00
-8.599510471805933420e+00,-1.077198003114542679e+01,-1.544706929140558316e+02,0.000000000000000000e+00
8.788022218132960361e+00,-9.884695759260837988e+00,-1.521480542298597243e+02,0.000000000000000000e+00
1.130183004760641019e+01,-4.013278972940771183e+00,-1.510173059547832963e+02,0.000000000000000000e+00
-1.971505930526075367e+00,-1.130732545152874913e+01,-1.537382259024685709e+02,0.000000000000000000e+00
-6.899637473814396849e+00,-1.513814398795177318e+01,-1.547332392341694742e+02,0.000000000000000000e+00
-1.228861409062199250e+01,1.650208414296446380e+00,-1.520424941856723535e+02,0.000000000000000000e+00
8.068434874556558611e+00,5.792737321925890193e+00,-1.506520788020793873e+02,0.000000000000000000e+00
1.280233837251889462e+01,6.323943675518820307e+00,-1.489634103364677458e+02,0.000000000000000000e+00
-7.397712664639555236e+00,1.147955948960735384e+01,-1.494143500819753569e+02,0.000000000000000000e+00
-1.162495488077043859e+01,9.902699174820972061e+00,-1.480763122926340145e+02,0.000000000000000000e+00
-8.752786648748800857e+00,8.916883924255254001e+00,-1.502938114591456724e+02,0.000000000000000000e+00
-2.001173994630702779e+01,-5.435615728973762550e+00,-1.532899250584839592e+02,0.000000000000000000e+00
-2.817931312283758771e+01,-6.407532425373259066e+00,-1.532901983281807645e+02,0.000000000000000000e+00
-2.747011431568110140e+01,-7.428521709923500360e+00,-1.536969662541807509e+02,0.000000000000000000e+00
-2.743896107133299367e+01,-2.942171749643005096e+00,-1.509128608057293377e+02,0.000000000000000000e+00
-2.631288693995025696e+01,-7.962201547894319775e-01,-1.498721034815983160e+02,0.000000000000000000e+00
-2.392820387806789384e+01,1.119468323456390024e+00,-1.498687483780447849e+02,0.000000000000000000e+00
-1.723781764870930644e+01,3.893392220803724602e+00,-1.506572860363722839e+02,0.000000000000000000e+00
-1.111559713604317245e+01,1.229743016364042774e+01,-1.478622669885153016e+02,0.000000000000000000e+00
-1.134009274529525158e+01,1.181316517400531829e+01,-1.452725226597748645e+02,0.000000000000000000e+00
-9.555553918327865048e+00,6.663993086738744687e+00,-1.514867973554380853e+02,0.000000000000000000e+00
-5.587208891875359740e+00,7.789228522386589582e+00,-1.515323700334836872e+02,0.000000000000000000e+00
-2.850653290811344220e+00,7.184278383746577568e+00,-1.517089394087195160e+02,0.000000000000000000e+00
-8.165465907609205098e-01,5.574284110032675876e+00,-1.518539938872029609e+02,0.000000000000000000e+00
-1.007247070482880780e+01,-5.606760064653130371e+00,-1.539833991652066914e+02,0.000000000000000000e+00
-4.977231892262759416e+00,-7.927476194254498232e+00,-1.538403123600951403e+02,0.000000000000000000e+00
-1.068219105223926491e+00,-8.196404167001317020e+00,-1.532599000119758159e+02,0.000000000000000000e+00
2.558368236187637201e+00,-7.868534886601909584e+00,-1.527685993847988186e+02,0.000000000000000000e+00
8.122377533388506876e+00,-5.066760362957821506e+00,-1.518951693865345476e+02,0.000000000000000000e+00
1.250482800092194680e+01,-1.093815412851881774e+00,-1.506819478255210640e+02,0.000000000000000000e+00
1.319535041768791395e+01,3.684154246662286969e+00,-1.489406921616312331e+02,0.000000000000000000e+00
1.352090955153365570e+01,-9.153429107719102120e-01,-1.471751683111857858e+02,0.000000000000000000e+00
1.333168200091945721e+01,-3.233352173090370041e+00,-1.461619177965024790e+02,0.000000000000000000e+00
6.522512940261967707e+00,-1.428739855068478448e+01,-1.523982451722898475e+02,0.000000000000000000e+00
4.600675842878537480e+00,-1.616643635262330392e+01,-1.516555556744791318e+02,0.000000000000000000e+00
4.988836018184596810e+01,7.925282613418155542e+00,1.736905958305080162e+02,0.000000000000000000e+00
5.023438396577816434e+01,1.070437337646854203e+01,1.747479118669157856e+02,0.000000000000000000e+00
4.961846516291302578e+01,6.319505716894420644e+00,1.726166362115818913e+02,0.000000000000000000e+00
4.996818100159095621e+01,9.410527711929008277e+00,1.721802334076554075e+02,0.000000000000000000e+00
5.002428810363728218e+01,1.110780901734899828e+01,1.728011976343412357e+02,0.000000000000000000e+00
4.987639315440547705e+01,1.074931466167054239e+01,1.707066006613707430e+02,0.000000000000000000e+00
4.959747245979954045e+01,7.658266137563789044e+00,1.709765038856766068e+02,0.000000000000000000e+00
4.965517670522893923e+01,7.612433756277392050e+00,1.755628737686788838e+02,0.000000000000000000e+00
4.926667580133493374e+01,1.053941797147119530e+01,1.681694335053925613e+02,0.000000000000000000e+00
5.004440819290880427e+01,1.208079463157600664e+01,1.736318869896237800e+02,0.000000000000000000e+00
4.929769693994275315e+01,8.166076456502112890e+00,1.694468768858502585e+02,0.000000000000000000e+00
4.891055756108168140e+01,1.195141860299408165e+01,1.665466356189126600e+02,0.000000000000000000e+00
5.017136726060588359e+01,1.078526739177259941e+01,1.774100018052851908e+02,0.000000000000000000e+00
4.943785129927967148e+01,1.218618409771709743e+01,1.687535737641773892e+02,0.000000000000000000e+00
4.830916415731834235e+01,9.678372253627461674e+00,1.665402779766083370e+02,0.000000000000000000e+00
4.975063487006853791e+01,1.296137853477633683e+01,1.708542319365814706e+02,0.000000000000000000e+00
4.969024210079956561e+01,7.812561748335768996e+00,1.774018053747527119e+02,0.000000000000000000e+00
4.850692759834559098e+01,7.614764144202867513e+00,1.679925566984549903e+02,0.000000000000000000e+00
4.887178710159599859e+01,5.117538446293779408e+00,1.748874388061836669e+02,0.000000000000000000e+00
4.875593566938101731e+01,4.152936161416318939e+00,1.716019332760527050e+02,0.000000000000000000e+00
4.911255287527372815e+01,1.357296523094345631e+01,1.675672831258572444e+02,0.000000000000000000e+00
4.903719576447894468e+01,6.164362681535339838e+00,1.766556621466146453e+02,0.000000000000000000e+00
4.984424884444021586e+01,9.132170675209495769e+00,1.816841087665561929e+02,0.000000000000000000e+00
4.987622304697492837e+01,1.318928396301936345e+01,1.755942960104213739e+02,0.000000000000000000e+00
4.830909275670565250e+01,3.424669444216737357e+00,1.738681709821264860e+02,0.000000000000000000e+00
4.916703457316205572e+01,1.465794922452585247e+01,1.692239148095362680e+02,0.000000000000000000e+00
4.947416048857753168e+01,1.464766174186040359e+01,1.714591341039011070e+02,0.000000000000000000e+00
4.841294829331040717e+01,4.497330700660338465e+00,1.693956020789770491e+02,0.000000000000000000e+00
4.940756337485942140e+01,7.433915744280905180e+00,1.800036158049404378e+02,0.000000000000000000e+00
4.950752967549794903e+01,1.445358168780309072e+01,1.730876938395051070e+02,0.000000000000000000e+00
4.854957124873926233e+01,1.497491535556680375e+01,1.657342271821901818e+02,0.000000000000000000e+00
4.714354842655916400e+01,7.043347421712123690e+00,1.660895797906131577e+02,0.000000000000000000e+00
4.714552949383561042e+01,1.051124628528651606e+01,1.650404619079883730e+02,0.000000000000000000e+00
